origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
#country+code+origin,#meta+has_hrp+origin,#meta+in_gho+origin,#country+code+asylum,#meta+has_hrp+asylum,#meta+in_gho+asylum,#population_group+code,#gender+code,#age+range,#age+min,#age+max,#population,#date+start,#date+end
PSE,False,True,NOR,False,False,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,NOR,False,False,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,NOR,False,False,ASY,m,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,NOR,False,False,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,NOR,False,False,ASY,m,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,NOR,False,False,ASY,all,all,None,None,6,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,m,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,NZL,False,False,REF,all,all,None,None,11,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,m,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,PAK,False,True,REF,all,all,None,None,5,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,f,18-59,18,59,6,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,f,all,None,None,6,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,m,12-17,12,17,5,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,m,18-59,18,59,7,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,m,all,None,None,12,2010-01-01,2010-12-31
PSE,False,True,PER,False,True,REF,all,all,None,None,18,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,m,18-59,18,59,10,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,m,all,None,None,10,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,ASY,all,all,None,None,10,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,m,18-59,18,59,18,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,m,all,None,None,18,2010-01-01,2010-12-31
PSE,False,True,PHL,False,False,REF,all,all,None,None,18,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,m,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,m,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,ASY,all,all,None,None,5,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,m,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,POL,False,True,REF,all,all,None,None,13,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,m,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,m,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,ASY,all,all,None,None,9,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,m,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,ROU,False,True,REF,all,all,None,None,21,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,m,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,m,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,ASY,all,all,None,None,7,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,m,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,RUS,False,False,REF,all,all,None,None,18,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,f,18-59,18,59,7,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,f,all,None,None,7,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,m,5-11,5,11,9,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,m,18-59,18,59,9,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,m,all,None,None,18,2010-01-01,2010-12-31
PSE,False,True,SAU,False,False,REF,all,all,None,None,25,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,m,18-59,18,59,33,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,m,all,None,None,33,2010-01-01,2010-12-31
PSE,False,True,SRB,False,False,ASY,all,all,None,None,33,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,m,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,SVK,False,True,REF,all,all,None,None,8,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,f,5-11,5,11,5,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,f,18-59,18,59,10,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,f,all,None,None,15,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,m,5-11,5,11,7,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,m,18-59,18,59,20,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,m,all,None,None,27,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,ASY,all,all,None,None,42,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,f,5-11,5,11,6,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,f,18-59,18,59,7,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,f,60+,60,None,5,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,f,all,None,None,18,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,m,0-4,0,4,5,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,m,5-11,5,11,5,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,m,18-59,18,59,5,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,m,all,None,None,15,2010-01-01,2010-12-31
PSE,False,True,SYR,True,True,REF,all,all,None,None,33,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,m,18-59,18,59,5,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,m,all,None,None,5,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,ASY,all,all,None,None,5,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,f,all,None,None,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,m,18-59,18,59,14,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,m,all,None,None,14,2010-01-01,2010-12-31
PSE,False,True,THA,False,False,REF,all,all,None,None,14,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,f,18-59,18,59,5,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,f,all,None,None,5,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,m,18-59,18,59,11,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,m,all,None,None,11,2010-01-01,2010-12-31
PSE,False,True,TUN,False,False,REF,all,all,None,None,16,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,f,0-4,0,4,5,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,f,5-11,5,11,5,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,f,12-17,12,17,5,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,f,18-59,18,59,10,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,f,all,None,None,25,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,m,0-4,0,4,5,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,m,12-17,12,17,10,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,m,18-59,18,59,38,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,m,all,None,None,53,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,ASY,all,all,None,None,78,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,f,12-17,12,17,5,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,f,18-59,18,59,18,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,f,all,None,None,23,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,m,5-11,5,11,7,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,m,12-17,12,17,11,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,m,18-59,18,59,23,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,m,all,None,None,41,2010-01-01,2010-12-31
PSE,False,True,TUR,False,True,REF,all,all,None,None,64,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,f,5-11,5,11,5,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,f,18-59,18,59,5,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,f,all,None,None,10,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,m,12-17,12,17,8,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,m,18-59,18,59,74,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,m,all,None,None,82,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,ASY,all,all,None,None,92,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,f,all,None,None,5,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,m,all,None,None,17,2010-01-01,2010-12-31
PSE,False,True,UKR,True,True,REF,all,all,None,None,22,2010-01-01,2010-12-31
PSE,False,True,USA,False,False,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
